Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,FirstName,LastName,ADEmail,Phone number
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Bank Transfer,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,Khalil,Mendez,khalil.mendez@gmail.com,+1774-705-6280
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Venmo,Next Day Air,Yes,Yes,26,Credit Card,Weekly,Lizeth,Holland,lizeth.holland@gmail.com,+1546-452-5979
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Venmo,Standard,Yes,Yes,21,Credit Card,Fortnightly,Matilda,Randall,matilda.randall@gmail.com,+1482-751-3305
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,Cash,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,Damien,Howe,damien.howe@gmail.com,+1838-315-3907
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Credit Card,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,Nicholas,Obrien,nicholas.obrien@gmail.com,+1317-068-9967
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,PayPal,Standard,Yes,Yes,46,Credit Card,Weekly,Mildred,Gentry,mildred.gentry@gmail.com,+1923-207-1055
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,Wilson K,Adinolfi,wilson k.adinolfi@gmail.com,+1967-033-1984
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Bank Transfer,Next Day Air,Yes,Yes,25,Venmo,Annually,Joanne,Handschiegl,joanne.handschiegl@gmail.com,+1424-135-6083
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Credit Card,Store Pickup,Yes,Yes,25,Cash,Monthly,Dianna,Blount,dianna.blount@gmail.com,+1706-158-0386
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,PayPal,Express,Yes,Yes,12,PayPal,Quarterly,Jean,Crimmings,jean.crimmings@gmail.com,+1562-829-1594
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Credit Card,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,Nore,Sadki,nore.sadki@gmail.com,+1319-168-6828
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Cash,Free Shipping,Yes,Yes,38,PayPal,Weekly,Susan,Lundy,susan.lundy@gmail.com,+1448-828-6340
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,Kramer,Keatts,kramer.keatts@gmail.com,+1153-949-0388
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,Yes,30,Venmo,Annually,Maliki,Moumanil,maliki.moumanil@gmail.com,+1230-324-6971
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,Nader,Barton,nader.barton@gmail.com,+1625-658-2338
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,PayPal,Free Shipping,Yes,Yes,45,PayPal,Weekly,Quinn,Rarrick,quinn.rarrick@gmail.com,+1198-091-9805
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,PayPal,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,Beatrice,Chace,beatrice.chace@gmail.com,+1869-806-9897
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,25,PayPal,Quarterly,Adrienne J,Homberger,adrienne j.homberger@gmail.com,+1565-214-1346
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Credit Card,Express,Yes,Yes,25,Cash,Monthly,Marilyn,Linares,marilyn.linares@gmail.com,+1872-400-0697
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Venmo,Standard,Yes,Yes,44,Debit Card,Quarterly,Timothy,Sullivan,timothy.sullivan@gmail.com,+1296-844-1715
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4,Yes,Debit Card,Standard,Yes,Yes,21,Venmo,Fortnightly,Jennifer,Medeiros,jennifer.medeiros@gmail.com,+1191-126-8317
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,Anna,Von Massenbach,anna.von massenbach@gmail.com,+1887-719-4216
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,PayPal,Store Pickup,Yes,Yes,47,Debit Card,Annually,George,Johnson,george.johnson@gmail.com,+1929-978-9022
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Venmo,Free Shipping,Yes,Yes,14,PayPal,Monthly,Angela,Erilus,angela.erilus@gmail.com,+1616-011-5946
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Bank Transfer,Standard,Yes,Yes,17,Debit Card,Every 3 Months,Miguel,Estremera,miguel.estremera@gmail.com,+1705-816-7144
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,3,Venmo,Annually,Clinton,Owad,clinton.owad@gmail.com,+1615-877-5583
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,PayPal,Express,Yes,Yes,42,Venmo,Annually,Constance,Sloan,constance.sloan@gmail.com,+1694-489-6204
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Debit Card,Standard,Yes,Yes,22,Debit Card,Annually,Davion,Sanchez,davion.sanchez@gmail.com,+1148-339-4186
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Debit Card,Next Day Air,Yes,Yes,21,Venmo,Quarterly,Ross,Strickland,ross.strickland@gmail.com,+1307-616-0533
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Cash,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,Augustus,Drake,augustus.drake@gmail.com,+1731-839-0954
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4,Yes,Venmo,Standard,Yes,Yes,40,Debit Card,Annually,Gracelyn,Huynh,gracelyn.huynh@gmail.com,+1190-715-4844
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3,Yes,Debit Card,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,Orlando,Armstrong,orlando.armstrong@gmail.com,+1456-283-1668
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Bank Transfer,Standard,Yes,Yes,50,Bank Transfer,Monthly,Edward,Everett,edward.everett@gmail.com,+1302-307-3533
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,Jaqueline,Terrell,jaqueline.terrell@gmail.com,+1610-405-2658
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,34,Venmo,Monthly,Quinn,Mccullough,quinn.mccullough@gmail.com,+1145-283-9737
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3,Yes,Venmo,Express,Yes,Yes,29,Venmo,Fortnightly,Selena,Greer,selena.greer@gmail.com,+1356-935-6570
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3,Yes,Credit Card,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,Giovani,Roy,giovani.roy@gmail.com,+1154-437-1310
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,PayPal,Standard,Yes,Yes,8,Debit Card,Weekly,Dominik,Mullen,dominik.mullen@gmail.com,+1193-650-0955
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Debit Card,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,Abdullah,Ellison,abdullah.ellison@gmail.com,+1447-823-8576
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,7,Cash,Monthly,Andre,Guzman,andre.guzman@gmail.com,+1970-850-4030
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4,Yes,Cash,Store Pickup,Yes,Yes,30,Cash,Monthly,Brayden,Malone,brayden.malone@gmail.com,+1258-495-3539
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4,Yes,Venmo,Express,Yes,Yes,14,Credit Card,Every 3 Months,Maribel,Morrison,maribel.morrison@gmail.com,+1896-112-8403
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3,Yes,Bank Transfer,Express,Yes,Yes,5,Cash,Fortnightly,Fisher,Stafford,fisher.stafford@gmail.com,+1394-188-9567
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Credit Card,Standard,Yes,Yes,3,PayPal,Every 3 Months,Kellen,Medina,kellen.medina@gmail.com,+1752-780-3116
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,Brenton,Monroe,brenton.monroe@gmail.com,+1260-339-6787
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,Yes,4,Credit Card,Weekly,Derick,Rocha,derick.rocha@gmail.com,+1489-142-2082
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,Elaine,Weeks,elaine.weeks@gmail.com,+1816-018-2373
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,Yes,Yes,30,Cash,Annually,Marely,Dixon,marely.dixon@gmail.com,+1662-609-9526
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,Yes,Yes,37,Venmo,Annually,Keagan,Henson,keagan.henson@gmail.com,+1883-977-2152
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,Helena,Davenport,helena.davenport@gmail.com,+1952-247-9342
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,Houston,Aguirre,houston.aguirre@gmail.com,+1776-479-4018
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,Kane,Owen,kane.owen@gmail.com,+1732-918-3607
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,Emerson,Pitts,emerson.pitts@gmail.com,+1315-980-0999
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,Clarissa,Winters,clarissa.winters@gmail.com,+1384-565-8449
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,Frankie,Atkins,frankie.atkins@gmail.com,+1805-140-1376
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,Ally,Zhang,ally.zhang@gmail.com,+1502-008-4741
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,Yes,Yes,10,Debit Card,Annually,Kayleigh,Harmon,kayleigh.harmon@gmail.com,+1427-849-3357
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,Kayley,Myers,kayley.myers@gmail.com,+1290-805-9230
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3,Yes,Cash,Express,Yes,Yes,40,Cash,Fortnightly,Rowan,Cobb,rowan.cobb@gmail.com,+1219-649-8474
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,Edward,Mann,edward.mann@gmail.com,+1887-904-2274
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,Yes,Yes,31,Debit Card,Annually,Amirah,Johnson,amirah.johnson@gmail.com,+1682-505-9653
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,Bridget,Deleon,bridget.deleon@gmail.com,+1962-667-5017
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,Martin,Weber,martin.weber@gmail.com,+1411-246-1347
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,Yes,Yes,4,Credit Card,Weekly,Ruben,Lewis,ruben.lewis@gmail.com,+1347-867-8713
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3,Yes,Venmo,Free Shipping,Yes,Yes,48,Venmo,Quarterly,Bailey,Collier,bailey.collier@gmail.com,+1182-225-2485
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,Charlee,Roth,charlee.roth@gmail.com,+1498-106-3739
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,Yes,12,PayPal,Bi-Weekly,Karissa,Bowers,karissa.bowers@gmail.com,+1642-575-6777
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3,Yes,PayPal,Standard,Yes,Yes,29,Venmo,Annually,Noel,Ramirez,noel.ramirez@gmail.com,+1758-191-5034
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,Yes,15,Debit Card,Quarterly,Victoria,Franco,victoria.franco@gmail.com,+1184-703-8006
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,34,Credit Card,Monthly,Danika,Fleming,danika.fleming@gmail.com,+1467-820-7473
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,Jocelyn,Kline,jocelyn.kline@gmail.com,+1707-669-2286
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,Cesar,Higgins,cesar.higgins@gmail.com,+1976-476-9800
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,Yes,39,Credit Card,Fortnightly,Gabriel,Dodson,gabriel.dodson@gmail.com,+1488-053-1086
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,Yes,Yes,32,Cash,Weekly,Raphael,Sandoval,raphael.sandoval@gmail.com,+1472-403-0338
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,Yes,Yes,29,Venmo,Monthly,Ruth,Harrell,ruth.harrell@gmail.com,+1472-022-0515
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,Peyton,Barber,peyton.barber@gmail.com,+1637-540-8385
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,Yes,33,Venmo,Annually,Reginald,Lowery,reginald.lowery@gmail.com,+1885-683-2735
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,Stephanie,Briggs,stephanie.briggs@gmail.com,+1940-087-9192
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4,Yes,PayPal,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,Shaniya,Becker,shaniya.becker@gmail.com,+1211-952-2421
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3,Yes,Bank Transfer,Standard,Yes,Yes,25,PayPal,Weekly,Ryan,Oconnell,ryan.oconnell@gmail.com,+1532-740-3781
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,Emma,Ware,emma.ware@gmail.com,+1737-413-4877
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Venmo,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,Keyon,Haley,keyon.haley@gmail.com,+1514-523-9725
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,Yes,Yes,17,Credit Card,Monthly,Kylee,Bates,kylee.bates@gmail.com,+1793-160-7009
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,Marc,Chandler,marc.chandler@gmail.com,+1359-691-4442
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3,Yes,Venmo,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,Abdullah,Pruitt,abdullah.pruitt@gmail.com,+1766-485-7685
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,Shamar,Roth,shamar.roth@gmail.com,+1744-965-8609
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Venmo,Express,Yes,Yes,7,Debit Card,Annually,Jaylen,Acosta,jaylen.acosta@gmail.com,+1486-373-6182
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,Kale,House,kale.house@gmail.com,+1789-041-3933
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,Kiersten,Ellis,kiersten.ellis@gmail.com,+1924-370-9186
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,Karissa,Carrillo,karissa.carrillo@gmail.com,+1208-825-4111
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,Yes,Yes,21,Venmo,Weekly,Issac,Whitehead,issac.whitehead@gmail.com,+1134-374-1279
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,Madisyn,Andrews,madisyn.andrews@gmail.com,+1202-144-7692
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,Madyson,Rhodes,madyson.rhodes@gmail.com,+1778-816-3149
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3,Yes,Venmo,Free Shipping,Yes,Yes,12,Cash,Fortnightly,Brenton,Rodriguez,brenton.rodriguez@gmail.com,+1317-665-5138
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,48,Debit Card,Fortnightly,Nathen,Arias,nathen.arias@gmail.com,+1438-282-0285
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,Keyon,Hensley,keyon.hensley@gmail.com,+1102-224-9353
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,Elisha,Ruiz,elisha.ruiz@gmail.com,+1489-898-4882
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,Yes,34,PayPal,Annually,Amirah,Stanley,amirah.stanley@gmail.com,+1673-718-3751
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,Jeremy,Meyer,jeremy.meyer@gmail.com,+1897-053-3011
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,Owen,Dillon,owen.dillon@gmail.com,+1340-591-5027
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Cash,Free Shipping,Yes,Yes,5,PayPal,Monthly,Bridget,Bray,bridget.bray@gmail.com,+1463-530-3952
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,Yes,Yes,25,Venmo,Fortnightly,Cassius,Gates,cassius.gates@gmail.com,+1451-800-2686
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,11,Credit Card,Annually,Martha,Kemp,martha.kemp@gmail.com,+1539-627-5566
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Cash,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,Francesca,Mcmahon,francesca.mcmahon@gmail.com,+1519-949-4136
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Venmo,Standard,Yes,Yes,43,Credit Card,Annually,Lorelei,Walls,lorelei.walls@gmail.com,+1215-807-3158
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,Emery,Gillespie,emery.gillespie@gmail.com,+1266-096-4275
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Bank Transfer,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,Kaylee,Baldwin,kaylee.baldwin@gmail.com,+1791-510-8759
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,PayPal,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,Aron,Hester,aron.hester@gmail.com,+1645-310-3758
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,PayPal,Next Day Air,Yes,Yes,24,Credit Card,Weekly,Reagan,Brennan,reagan.brennan@gmail.com,+1837-033-2216
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,Hugh,Berry,hugh.berry@gmail.com,+1230-113-5538
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,Brandon,Anderson,brandon.anderson@gmail.com,+1926-462-1715
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3,Yes,Venmo,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly,Diana,Garza,diana.garza@gmail.com,+1129-076-2192
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,5,Cash,Annually,Dalton,Bowen,dalton.bowen@gmail.com,+1640-311-6918
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,PayPal,Express,Yes,Yes,47,Credit Card,Bi-Weekly,Davin,Peters,davin.peters@gmail.com,+1866-071-5076
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly,Leyla,Warren,leyla.warren@gmail.com,+1799-967-4729
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,PayPal,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly,Victoria,Allen,victoria.allen@gmail.com,+1535-830-7548
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months,Tyler,Hines,tyler.hines@gmail.com,+1981-499-3092
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly,Sandra,Atkinson,sandra.atkinson@gmail.com,+1933-551-6533
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,Simone,Hayes,simone.hayes@gmail.com,+1838-571-4287
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,Rhett,Valenzuela,rhett.valenzuela@gmail.com,+1465-195-2907
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Credit Card,Express,Yes,Yes,20,Venmo,Bi-Weekly,Lane,Zuniga,lane.zuniga@gmail.com,+1706-591-9976
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14,Debit Card,Weekly,Isabelle,Shields,isabelle.shields@gmail.com,+1339-392-0354
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Venmo,Express,Yes,Yes,33,PayPal,Weekly,Mario,Mays,mario.mays@gmail.com,+1783-434-8838
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Cash,Standard,Yes,Yes,18,Credit Card,Annually,Leah,Robinson,leah.robinson@gmail.com,+1916-503-9511
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4,Yes,Debit Card,Express,Yes,Yes,9,Bank Transfer,Weekly,Dayami,Bailey,dayami.bailey@gmail.com,+1733-018-1393
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,34,PayPal,Annually,Ramon,Fleming,ramon.fleming@gmail.com,+1473-761-8608
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Cash,Free Shipping,Yes,Yes,33,Venmo,Fortnightly,Pedro,Harrison,pedro.harrison@gmail.com,+1273-370-9434
